code_voie;no_voie;code_id_commune;voie;code_departement;commune;type_de_voie;code_postal
124;10;2372;DU CLOS GIRARD;77;CHESSY;RUE;77700.0
724;25;2342;LOUIS BRAILLE;77;MEAUX;RUE;77100.0
2230;13;2345;DE LA LIBERTE;77;CHELLES;RUE;77500.0
1610;12;2356;SAINT DENIS;77;LAGNY-SUR-MARNE;RUE;77400.0
182;10;2357;EMILE ROUX;77;CHAMPS-SUR-MARNE;ALL;77420.0
260;9;2362;DE LA GRANDE FERME;77;VAIRES SUR MARNE;RUE;77360.0
200;14;2367;DE LA CHAUSSEE DE PARIS;77;VILLENOY;RUE;77124.0
635;3;2342;JACQUES PREVERT PROLONGE;77;MEAUX;QUAI;77100.0
703;9;2342;LEON LE ROYER;77;MEAUX;RUE;77100.0
105;49;2348;DU GENERAL DE GAULLE;77;BUSSY-SAINT-GEORGES;AV;77600.0
247;2;2357;JULES GUESDE;77;CHAMPS-SUR-MARNE;ALL;77420.0
130;11;2367;LOUISE;77;VILLENOY;AV;77124.0
129;2;2348;JAMES DE ROTHSCHILD;77;BUSSY-SAINT-GEORGES;RUE;77600.0
120;37;2386;GERARD DE NERVAL;77;OTHIS;RUE;77280.0
420;13;2357;DE PARIS;77;CHAMPS-SUR-MARNE;RUE;77420.0
45;23;2356;ALBERT CAMUS;77;LAGNY-SUR-MARNE;AV;77400.0
2705;7;2345;DES ORMES;77;CHELLES;ALL;77500.0
3130;65;2345;DE LA RESISTANCE;77;CHELLES;AV;77500.0
134;15;2343;CLAUDE MONET;77;SAINT THIBAULT DES VIGNES;PL;77400.0
900;29;2346;DE LA MARNE;77;VILLEPARISIS;RUE;77270.0
1270;4;2342;DU TAN;77;MEAUX;IMP;77100.0
2030;14;2345;JEAN JAURES;77;CHELLES;RUE;77500.0
491;5;2348;EMILE PEYNAUD;77;BUSSY-SAINT-GEORGES;RUE;77600.0
116;2;2348;HAROUN TAZIEFF;77;BUSSY-SAINT-GEORGES;AV;77600.0
30;12;2342;ALFRED MAURY;77;MEAUX;RUE;77100.0
710;3;2345;CHARLES PEGUY;77;CHELLES;RUE;77500.0
260;9;2357;DE LORRAINE;77;CHAMPS-SUR-MARNE;RUE;77420.0
140;64;2368;DE CLAYE;77;THORIGNY SUR MARNE;RUE;77400.0
455;6;2361;DU GUE DOUY;77;DAMMARTIN-EN-GOELE;RUE;77230.0
724;25;2342;LOUIS BRAILLE;77;MEAUX;RUE;77100.0
870;28;2346;MARCEL SEMBAT;77;VILLEPARISIS;BD;77270.0
340;7;2341;DE L EGLISE;77;CLAYE-SOUILLY;RUE;77410.0
640;84;2375;GRANDE RUE;77;VILLEVAUDE;GR;77410.0
1535;55;2345;FRANCOIS MITTERRAND;77;CHELLES;AV;77500.0
1320;4;2351;DU BUISSON;77;NOISIEL;CRS;77186.0
662;16;2341;JEAN DE FLORETTE;77;CLAYE-SOUILLY;ALL;77410.0
3605;1;2345;DES VERNES;77;CHELLES;PL;77500.0
1040;6;2346;DE L OURCQ;77;VILLEPARISIS;BD;77270.0
725;11;2345;DES CHARMES;77;CHELLES;ALL;77500.0
124;14;2372;DU CLOS GIRARD;77;CHESSY;RUE;77700.0
320;4;2346;DES CHENES;77;VILLEPARISIS;AV;77270.0
145;57;2354;MICHEL CHARTIER;77;COLLEGIEN;AV;77090.0
233;3;2367;PIERRE SIMON GIRARD;77;VILLENOY;RUE;77124.0
26;1;2357;DES AUBEPINES;77;CHAMPS-SUR-MARNE;PL;77420.0
249;5;2344;JEAN BAPTISTE COLBERT;77;TORCY;ALL;77200.0
4533;37;2363;DU SEGRAIS;77;LOGNES;BD;77185.0
120;42;2346;ARISTIDE BRIAND;77;VILLEPARISIS;AV;77270.0
1210;93;2342;SAINT FARON;77;MEAUX;RUE;77100.0
540;30;2342;DE LA GRANDE ILE;77;MEAUX;RUE;77100.0
870;9;2346;MARCEL SEMBAT;77;VILLEPARISIS;BD;77270.0
246;4;2342;CONDORCET;77;MEAUX;ALL;77100.0
2950;6;2363;DU HARAS;77;LOGNES;ALL;77185.0
389;10;2344;PABLO NERUDA;77;TORCY;RUE;77200.0
660;48;2382;RESIDENCE DE LA MARNE;77;TRILPORT;;77470.0
290;3;2344;DE LA MARE AUX MARCHAIS;77;TORCY;RUE;77200.0
780;7;2342;DU MARECHAL FOCH;77;MEAUX;AV;77100.0
2880;4;2345;PEROTIN;77;CHELLES;RUE;77500.0
140;188;2368;DE CLAYE;77;THORIGNY SUR MARNE;RUE;77400.0
460;2;2341;DU GENERAL LECLERC;77;CLAYE-SOUILLY;RUE;77410.0
2705;2;2345;DES ORMES;77;CHELLES;ALL;77500.0
1620;49;2345;GAMBETTA;77;CHELLES;RUE;77500.0
282;21;2348;MENDES FRANCE;77;BUSSY-SAINT-GEORGES;BD;77600.0
126;2;2348;DE L AVIATEUR MARTEL;77;BUSSY-SAINT-GEORGES;RUE;77600.0
900;9;2346;DE LA MARNE;77;VILLEPARISIS;RUE;77270.0
20;28;2374;DES BOCAGES;77;BROU-SUR-CHANTEREINE;ALL;77177.0
257;9;2349;DU TAGE;77;SERRIS;CRS;77700.0
62;6;2365;DE L EPINETTE;77;MAGNY-LE-HONGRE;RUE;77700.0
139;5;2349;DE MAGELLAN;77;SERRIS;RUE;77700.0
363;2;2342;DIDIER DAURAT;77;MEAUX;RUE;77100.0
1417;4;2345;FELIX BUCHIN;77;CHELLES;RUE;77500.0
1180;8;2377;DE LA REPUBLIQUE;77;MITRY MORY;RUE;77290.0
2990;5;2351;GASTON BACHELARD;77;NOISIEL;ALL;77186.0
1164;81;2346;DES PEUPLIERS;77;VILLEPARISIS;RUE;77270.0
210;26;2362;DES FUSILLES;77;VAIRES SUR MARNE;AV;77360.0
2030;8;2345;JEAN JAURES;77;CHELLES;RUE;77500.0
61;5;2350;DES BOSQUETS;77;MONTEVRAIN;ALL;77144.0
330;14;2362;JULES FERRY;77;VAIRES SUR MARNE;RUE;77360.0
1320;17;2351;DU BUISSON;77;NOISIEL;CRS;77186.0
3390;256;2351;HENRI MENIER;77;NOISIEL;RUE;77186.0
3252;4;2345;SAINTE BATHILDE;77;CHELLES;RUE;77500.0
270;39;2348;MARIE CURIE;77;BUSSY-SAINT-GEORGES;AV;77600.0
640;5;2361;DE LA LIBERATION;77;DAMMARTIN-EN-GOELE;RUE;77230.0
44;1;2365;DES CAMPANULES;77;MAGNY-LE-HONGRE;RUE;77700.0
77;26;2350;DE LA CHARBONNIERE;77;MONTEVRAIN;RUE;77144.0
510;87;2362;PAUL ALGIS;77;VAIRES SUR MARNE;RUE;77360.0
657;22;2342;JEAN MERMOZ;77;MEAUX;RUE;77100.0
380;9;2383;DU MOUTIERS;77;SAINT-MARD;RUE;77230.0
47;3;2398;DE LA FERME;77;THIEUX;RUE;77230.0
180;23;2367;DE LA MARNE;77;VILLENOY;RUE;77124.0
540;30;2342;DE LA GRANDE ILE;77;MEAUX;RUE;77100.0
140;12;2370;DE CLAYE;77;LE PIN;RUE;77181.0
259;16;2358;DE L ORANGERIE;77;EMERAINVILLE;RUE;77184.0
2720;24;2345;DE LA PAIX;77;CHELLES;RUE;77500.0
473;3;2344;DES SASSIERS;77;TORCY;PL;77200.0
3240;2;2345;SAINT HUBERT;77;CHELLES;RUE;77500.0
17;2;2348;ARISTIDE MAILLOL;77;BUSSY-SAINT-GEORGES;RUE;77600.0
3291;27;2345;DES SCIENCES;77;CHELLES;AV;77500.0
1446;2;2342;DE LA VISITATION;77;MEAUX;RUE;77100.0
210;28;2344;GRANDE RUE;77;TORCY;GR;77200.0
101;7;2344;CHARLES BAUDELAIRE;77;TORCY;RUE;77200.0
310;7;2362;JEAN JAURES;77;VAIRES SUR MARNE;AV;77360.0
1995;12;2345;JACQUES CHABAN DELMAS;77;CHELLES;CRS;77500.0
2230;3;2345;DE LA LIBERTE;77;CHELLES;RUE;77500.0
220;81;2399;DE MEAUX;77;ISLES-LES-VILLENOY;RUE;77450.0
1265;13;2342;SOLDATS DE LA MARNE;77;MEAUX;RUE;77100.0
105;60;2365;DU MOULIN A VENT;77;MAGNY-LE-HONGRE;RUE;77700.0
201;24;2348;DE LAGNY;77;BUSSY-SAINT-GEORGES;BD;77600.0
470;43;2342;DU GENERAL LECLERC;77;MEAUX;RUE;77100.0
26;7;2357;DES AUBEPINES;77;CHAMPS-SUR-MARNE;PL;77420.0
316;4;2348;PAUL DELOUVRIER;77;BUSSY-SAINT-GEORGES;RUE;77600.0
25;3;2348;BERNARD PALISSY;77;BUSSY-SAINT-GEORGES;RUE;77600.0
2950;4;2363;DU HARAS;77;LOGNES;ALL;77185.0
181;3;2357;EMILE HART;77;CHAMPS-SUR-MARNE;RUE;77420.0
2090;3;2345;JONAS;77;CHELLES;RUE;77500.0
2050;3;2345;JEAN VERON;77;CHELLES;RUE;77500.0
875;2;2346;DU MARCHE;77;VILLEPARISIS;PL;77270.0
397;1;2342;FERDINAND BUISSON;77;MEAUX;RUE;77100.0
440;11;2353;LOUIS DREUX;77;POMPONNE;RUE;77400.0
780;8;2342;DU MARECHAL FOCH;77;MEAUX;AV;77100.0
1260;10;2342;DE SENLIS;77;MEAUX;RUE;77100.0
61;10;2350;DES BOSQUETS;77;MONTEVRAIN;ALL;77144.0
225;13;2358;DES MAITRESSES GENTILLES;77;EMERAINVILLE;RUE;77184.0
540;39;2342;DE LA GRANDE ILE;77;MEAUX;RUE;77100.0
449;5;2344;DU QUATRE AOUT;77;TORCY;RUE;77200.0
2440;6;2351;DES ERABLES;77;NOISIEL;ALL;77186.0
657;7;2342;JEAN MERMOZ;77;MEAUX;RUE;77100.0
42;29;2371;GEORGES BIZET;77;CREGY-LES-MEAUX;RUE;77124.0
30;17;2357;AUGUSTE VALLAUD;77;CHAMPS-SUR-MARNE;RUE;77420.0
240;9;2342;DU COMMANDANT BERGE;77;MEAUX;RUE;77100.0
740;4;2342;MACIET;77;MEAUX;IMP;77100.0
640;20;2342;JEAN BUREAU;77;MEAUX;PL;77100.0
146;1;2367;DE LA MAILLETTE;77;VILLENOY;RUE;77124.0
2830;3;2363;GEORGE GERSHWIN;77;LOGNES;CRS;77185.0
1520;2;2400;DU TEMPLE;77;PROVINS;RUE;77160.0
100;7;2401;DE LA MARE PLATE;77;GASTINS;RUE;77370.0
360;21;2402;NOAS DAUMESNIL;77;NANGIS;RUE;77370.0
720;8;2400;GUYOT;77;PROVINS;RUE;77160.0
280;20;2400;DE CHANGIS;77;PROVINS;RUE;77160.0
20;15;2403;ANCIENNE LAITERIE;77;MOUY-SUR-SEINE;IMP;77480.0
200;1;2400;DE BRAY;77;PROVINS;RTE;77160.0
200;90;2400;DE BRAY;77;PROVINS;RTE;77160.0
260;48;2402;DU GENERAL LECLERC;77;NANGIS;RUE;77370.0
6;4;2404;DE BRAY;77;ORMES-SUR-VOULZIE (LES);RTE;77134.0
160;390;2405;GRANDE;77;MOUSSEAUX-LES-BRAY;RUE;77480.0
293;14;2402;JEAN JAURES;77;NANGIS;RUE;77370.0
10;17;2402;ARISTIDE BRIAND;77;NANGIS;RUE;77370.0
360;1;2402;NOAS DAUMESNIL;77;NANGIS;RUE;77370.0
930;17;2400;DU MINAGE;77;PROVINS;RUE;77160.0
50;12;2406;DE LA CROIX BLANCHE;77;MAISON-ROUGE;RUE;77370.0
42;1;2402;BERTIE ALBRECHT;77;NANGIS;RUE;77370.0
42;3;2402;BERTIE ALBRECHT;77;NANGIS;RUE;77370.0
280;20;2400;DE CHANGIS;77;PROVINS;RUE;77160.0
10;3;2402;ARISTIDE BRIAND;77;NANGIS;RUE;77370.0
70;2;2400;AUX AULX;77;PROVINS;RUE;77160.0
280;20;2400;DE CHANGIS;77;PROVINS;RUE;77160.0
20;13;2403;ANCIENNE LAITERIE;77;MOUY-SUR-SEINE;IMP;77480.0
1630;35;2400;VICTOR ARNOUL;77;PROVINS;RUE;77160.0
293;19;2402;JEAN JAURES;77;NANGIS;RUE;77370.0
930;16;2400;DU MINAGE;77;PROVINS;RUE;77160.0
465;16;2400;DU DOCTEUR SCHWEITZER;77;PROVINS;RUE;77160.0
465;16;2400;DU DOCTEUR SCHWEITZER;77;PROVINS;RUE;77160.0
2100;16;2407;DE L OCCIDENT;78;VERSAILLES;RUE;78000.0
386;1;2408;MAL DE LATTRE DE TASSIGNY;78;SAINT-CYR-L ECOLE;RUE;78210.0
160;8;2407;ANDRE CHENIER;78;VERSAILLES;RUE;78000.0
286;1;2409;JACQUES TATI;78;BOIS D ARCY;RUE;78390.0
403;4;2408;MARYSE BASTIE;78;SAINT-CYR-L ECOLE;RUE;78210.0
740;12;2410;JULES HERBRON;78;VIROFLAY;RUE;78220.0
1790;14;2411;SULLY;78;MONTIGNY LE BRETONNEUX;RUE;78180.0
286;1;2409;JACQUES TATI;78;BOIS D ARCY;RUE;78390.0
1130;27;2410;RIEUSSEC;78;VIROFLAY;RUE;78220.0
145;2;2412;DIVISION LECLERC;78;VELIZY VILLACOUBLAY;RUE;78140.0
1265;7;2411;DE L ANCIENNE MAIRIE;78;MONTIGNY LE BRETONNEUX;RUE;78180.0
289;2;2408;GENEVIEVE DE GALARD;78;SAINT-CYR-L ECOLE;AV;78210.0
892;1;2411;DE DENTON;78;MONTIGNY LE BRETONNEUX;AV;78180.0
A004;9003;2413;LA GARENNE A BREFAUT;78;TRAPPES;CITE;78190.0
119;3;2414;MARGUERITE BERVOETS;78;GUYANCOURT;RUE;78280.0
2810;22;2407;SAINT LOUIS;78;VERSAILLES;RUE;78000.0
48;1;2408;DES ANGES;78;SAINT-CYR-L ECOLE;PROM;78210.0
1440;2;2407;JEAN HOUDON;78;VERSAILLES;RUE;78000.0
690;30;2410;JEAN REY;78;VIROFLAY;RUE;78220.0
322;4;2412;JURGEN HEYER;78;VELIZY VILLACOUBLAY;ALL;78140.0
280;10;2407;BAILLY;78;VERSAILLES;RUE;78000.0
475;5;2411;DES MONTS D ARREE;78;MONTIGNY LE BRETONNEUX;RUE;78180.0
1350;11;2407;HOCHE;78;VERSAILLES;RUE;78000.0
640;64;2415;SANTOS DUMONT;78;FONTENAY LE FLEURY;AV;78330.0
545;15;2408;ROBERT DESNOS;78;SAINT-CYR-L ECOLE;RUE;78210.0
160;37;2408;DANIELE CASANOVA;78;SAINT-CYR-L ECOLE;RUE;78210.0
990;59;2407;DES ETATS UNIS;78;VERSAILLES;AV;78000.0
1110;8;2416;DE VERSAILLES;78;LE CHESNAY-ROCQUENCOURT;RUE;78150.0
1165;11;2416;DES ERABLES;78;LE CHESNAY-ROCQUENCOURT;RUE;78150.0
80;1;2417;DE BEUVRON;78;JOUY EN JOSAS;RUE;78350.0
386;1;2408;MAL DE LATTRE DE TASSIGNY;78;SAINT-CYR-L ECOLE;RUE;78210.0
1165;3;2416;DES ERABLES;78;LE CHESNAY-ROCQUENCOURT;RUE;78150.0
395;12;2407;BORGNIS DESBORDES;78;VERSAILLES;RUE;78000.0
386;1;2408;MAL DE LATTRE DE TASSIGNY;78;SAINT-CYR-L ECOLE;RUE;78210.0
457;6;2417;DE DIANE;78;JOUY EN JOSAS;PARC;78350.0
386;1;2408;MAL DE LATTRE DE TASSIGNY;78;SAINT-CYR-L ECOLE;RUE;78210.0
2560;3;2407;REMONT;78;VERSAILLES;RUE;78000.0
1340;4;2407;HOCHE;78;VERSAILLES;PL;78000.0
290;4;2417;DU JOSAS;78;JOUY EN JOSAS;ALL;78350.0
295;27;2409;JEAN GABIN;78;BOIS D ARCY;RUE;78390.0
350;40;2413;JEAN JAURES;78;TRAPPES;RUE;78190.0
1160;47;2411;JOSEPH KESSEL;78;MONTIGNY LE BRETONNEUX;AV;78180.0
190;14;2408;DU DOCTEUR VAILLANT;78;SAINT-CYR-L ECOLE;RUE;78210.0
660;16;2415;VICTOR HUGO;78;FONTENAY LE FLEURY;RUE;78330.0
163;1;2414;SAINT POL ROUX;78;GUYANCOURT;RUE;78280.0
400;20;2407;DES BOURDONNAIS;78;VERSAILLES;RUE;78000.0
48;9;2408;DES ANGES;78;SAINT-CYR-L ECOLE;PROM;78210.0
2950;6;2407;DE SATORY;78;VERSAILLES;RUE;78000.0
660;17;2415;VICTOR HUGO;78;FONTENAY LE FLEURY;RUE;78330.0
160;16;2410;CARNOT;78;VIROFLAY;RUE;78220.0
396;3;2413;LOUIS PERGAUD;78;TRAPPES;SQ;78190.0
890;24;2416;POTTIER;78;LE CHESNAY-ROCQUENCOURT;RUE;78150.0
128;2;2407;ALEXIS DE TOCQUEVILLE;78;VERSAILLES;RUE;78000.0
680;17;2411;JACQUES CARTIER;78;MONTIGNY LE BRETONNEUX;RUE;78180.0
3135;3;2407;VENEZIA;78;VERSAILLES;PROM;78000.0
123;1;2414;MARTIN LUTHER KING;78;GUYANCOURT;PL;78280.0
1192;24;2416;DE VERSAILLES;78;LE CHESNAY-ROCQUENCOURT;RTE;78150.0
420;2;2409;MAURICE RAVEL;78;BOIS D ARCY;RUE;78390.0
115;8;2415;CESAR FRANCK;78;FONTENAY LE FLEURY;RUE;78330.0
1165;9;2416;DES ERABLES;78;LE CHESNAY-ROCQUENCOURT;RUE;78150.0
570;60;2412;DE VILLACOUBLAY;78;VELIZY VILLACOUBLAY;RUE;78140.0
145;1;2413;CLEMENT ADER;78;TRAPPES;AV;78190.0
493;8;2415;OLIVIER MESSIAEN;78;FONTENAY LE FLEURY;RUE;78330.0
270;16;2408;GAMBETTA;78;SAINT-CYR-L ECOLE;RUE;78210.0
890;24;2407;EDOUARD CHARTON;78;VERSAILLES;RUE;78000.0
2180;41;2407;DE PARIS;78;VERSAILLES;AV;78000.0
570;85;2410;DU GENERAL LECLERC;78;VIROFLAY;AV;78220.0
765;3;2411;ETIENNE FRANCOIS CHOISEUL;78;MONTIGNY LE BRETONNEUX;PL;78180.0
1880;2;2407;MAZIERE;78;VERSAILLES;RUE;78000.0
2000;46;2407;DE MONTREUIL;78;VERSAILLES;RUE;78000.0
466;18;2408;PAUL LANGEVIN;78;SAINT-CYR-L ECOLE;ALL;78210.0
386;1;2408;MAL DE LATTRE DE TASSIGNY;78;SAINT-CYR-L ECOLE;RUE;78210.0
115;14;2415;CESAR FRANCK;78;FONTENAY LE FLEURY;RUE;78330.0
570;99;2410;DU GENERAL LECLERC;78;VIROFLAY;AV;78220.0
160;6;2410;CARNOT;78;VIROFLAY;RUE;78220.0
316;19;2409;JEAN RACINE;78;BOIS D ARCY;RUE;78390.0
1765;2;2411;DE LA SOURDERIE;78;MONTIGNY LE BRETONNEUX;RUE;78180.0
955;14;2411;DES EPINES;78;MONTIGNY LE BRETONNEUX;ALL;78180.0
457;12;2417;DE DIANE;78;JOUY EN JOSAS;PARC;78350.0
119;1;2414;MARGUERITE BERVOETS;78;GUYANCOURT;RUE;78280.0
286;1;2409;JACQUES TATI;78;BOIS D ARCY;RUE;78390.0
267;40;2408;GABRIEL PERI;78;SAINT-CYR-L ECOLE;RUE;78210.0
396;1;2408;LECLERC DE HAUTECLOQUE;78;SAINT-CYR-L ECOLE;PL;78210.0
990;53;2407;DES ETATS UNIS;78;VERSAILLES;AV;78000.0
2190;6;2407;DE LA PAROISSE;78;VERSAILLES;RUE;78000.0
2050;27;2407;DE NOAILLES;78;VERSAILLES;RUE;78000.0
340;14;2407;BENJAMIN FRANKLIN;78;VERSAILLES;RUE;78000.0
2470;2;2407;LA QUINTINIE;78;VERSAILLES;RUE;78000.0
476;2;2412;PAUL FORT;78;VELIZY VILLACOUBLAY;RUE;78140.0
42;17;2409;ARLETTY;78;BOIS D ARCY;AV;78390.0
873;10;2411;D ALEMBERT;78;MONTIGNY LE BRETONNEUX;BD;78180.0
515;2;2413;PIERRE SEMARD;78;TRAPPES;RUE;78190.0
27;3;2413;ALEXANDRA DAVID-NEEL;78;TRAPPES;RUE;78190.0
2370;17;2407;DU PONT COLBERT;78;VERSAILLES;RUE;78000.0
2210;15;2407;PASTEUR;78;VERSAILLES;RUE;78000.0
2710;58;2407;SAINT CHARLES;78;VERSAILLES;RUE;78000.0
227;12;2412;DU GENERAL DE GAULLE;78;VELIZY VILLACOUBLAY;AV;78140.0
185;66;2412;DE L EUROPE;78;VELIZY VILLACOUBLAY;AV;78140.0
180;1;2413;DANIELE CASANOVA;78;TRAPPES;RUE;78190.0
1350;23;2407;HOCHE;78;VERSAILLES;RUE;78000.0
1090;9;2410;RACINE;78;VIROFLAY;RUE;78220.0
440;45;2407;CARNOT;78;VERSAILLES;RUE;78000.0
1755;9;2411;DE LA SOURCE;78;MONTIGNY LE BRETONNEUX;AV;78180.0
570;30;2412;DE VILLACOUBLAY;78;VELIZY VILLACOUBLAY;RUE;78140.0
69;11;2414;GEORGES ENESCO;78;GUYANCOURT;RUE;78280.0
2255;12;2407;PHILIPPE DE DANGEAU;78;VERSAILLES;RUE;78000.0
255;13;2412;GRANGE DAME ROSE;78;VELIZY VILLACOUBLAY;RUE;78140.0
160;21;2408;DANIELE CASANOVA;78;SAINT-CYR-L ECOLE;RUE;78210.0
350;31;2413;JEAN JAURES;78;TRAPPES;RUE;78190.0
2580;22;2407;DES RESERVOIRS;78;VERSAILLES;RUE;78000.0
385;9;2414;PHILIBERT DELORME;78;GUYANCOURT;RUE;78280.0
115;4;2415;CESAR FRANCK;78;FONTENAY LE FLEURY;RUE;78330.0
660;2;2417;DE VILVERT;78;JOUY EN JOSAS;ALL;78350.0
690;30;2410;JEAN REY;78;VIROFLAY;RUE;78220.0
355;3;2414;LE CORBUSIER;78;GUYANCOURT;RUE;78280.0
1810;32;2407;DU MAL FOCH;78;VERSAILLES;RUE;78000.0
2641;28;2407;DU ROI;78;VERSAILLES;BD;78000.0
530;58;2407;DES CHANTIERS;78;VERSAILLES;RUE;78000.0
1192;24;2416;DE VERSAILLES;78;LE CHESNAY-ROCQUENCOURT;RTE;78150.0
305;3;2409;LA BRUYERE;78;BOIS D ARCY;RUE;78390.0
3180;24;2407;DU VIEUX VERSAILLES;78;VERSAILLES;RUE;78000.0
488;9;2408;PIERRE CURIE;78;SAINT-CYR-L ECOLE;AV;78210.0
190;92;2407;D ANJOU;78;VERSAILLES;RUE;78000.0
2180;76;2407;DE PARIS;78;VERSAILLES;AV;78000.0
385;3;2414;PHILIBERT DELORME;78;GUYANCOURT;RUE;78280.0
229;12;2412;DU GEN EXELMANS;78;VELIZY VILLACOUBLAY;RUE;78140.0
24;6;2414;DU CHATEAU;78;GUYANCOURT;BD;78280.0
42;9;2409;ARLETTY;78;BOIS D ARCY;AV;78390.0
227;8;2412;DU GENERAL DE GAULLE;78;VELIZY VILLACOUBLAY;AV;78140.0
314;31;2413;GERARD PHILIPE;78;TRAPPES;RUE;78190.0
416;24;2414;DES ROUGON MACQUART;78;GUYANCOURT;RUE;78280.0
6;1;2414;ANNE FRANK;78;GUYANCOURT;SQ;78280.0
268;2;2412;HENRI RABOURDIN;78;VELIZY VILLACOUBLAY;RUE;78140.0
406;3;2408;LUCIEN SAMPAIX;78;SAINT-CYR-L ECOLE;RUE;78210.0
268;4;2412;HENRI RABOURDIN;78;VELIZY VILLACOUBLAY;RUE;78140.0
268;1;2412;HENRI RABOURDIN;78;VELIZY VILLACOUBLAY;RUE;78140.0
260;1;2409;HENRI BARBUSSE;78;BOIS D ARCY;RUE;78390.0
2190;14;2407;DE LA PAROISSE;78;VERSAILLES;RUE;78000.0
490;62;2407;CHAMP LAGARDE;78;VERSAILLES;RUE;78000.0
24;6;2414;DU CHATEAU;78;GUYANCOURT;BD;78280.0
180;5;2416;CARUEL ST MARTIN;78;LE CHESNAY-ROCQUENCOURT;RUE;78150.0
2570;12;2407;DE LA REPUBLIQUE;78;VERSAILLES;BD;78000.0
24;6;2414;DU CHATEAU;78;GUYANCOURT;BD;78280.0
830;8;2411;DE CORNOUAILLES;78;MONTIGNY LE BRETONNEUX;RUE;78180.0
143;11;2417;CHARLES DE GAULLE;78;JOUY EN JOSAS;RUE;78350.0
365;9;2414;JEAN MONNET;78;GUYANCOURT;RUE;78280.0
286;1;2409;JACQUES TATI;78;BOIS D ARCY;RUE;78390.0
952;2;2411;DE L ENTENTE;78;MONTIGNY LE BRETONNEUX;PASS;78180.0
180;1;2413;DANIELE CASANOVA;78;TRAPPES;RUE;78190.0
1460;4;2407;JEAN MERMOZ;78;VERSAILLES;RUE;78000.0
1560;9;2407;JEAN DE LA BRUYERE;78;VERSAILLES;RUE;78000.0
327;8;2414;FRANCE BLOCH;78;GUYANCOURT;ALL;78280.0
230;18;2408;DE L EPI D OR;78;SAINT-CYR-L ECOLE;VLA;78210.0
377;11;2414;OSCAR NIEMEYER;78;GUYANCOURT;RUE;78280.0
488;50;2409;P V COUTURIER;78;BOIS D ARCY;AV;78390.0
180;1;2413;DANIELE CASANOVA;78;TRAPPES;RUE;78190.0
624;4;2415;DES SABLONS;78;FONTENAY LE FLEURY;ALL;78330.0
1110;63;2416;DE VERSAILLES;78;LE CHESNAY-ROCQUENCOURT;RUE;78150.0
669;4;2408;VOLTAIRE;78;SAINT-CYR-L ECOLE;RPT;78210.0
1177;9004;2410;SAINT VIGOR;78;VIROFLAY;CLOS;78220.0
386;43;2409;LOUIS GRUEL;78;BOIS D ARCY;ALL;78390.0
570;26;2412;DE VILLACOUBLAY;78;VELIZY VILLACOUBLAY;RUE;78140.0
160;5;2409;CLAUDE DEBUSSY;78;BOIS D ARCY;RUE;78390.0
115;3;2415;CESAR FRANCK;78;FONTENAY LE FLEURY;RUE;78330.0
685;5;2411;DES CATALPAS;78;MONTIGNY LE BRETONNEUX;MAIL;78180.0
545;7;2408;ROBERT DESNOS;78;SAINT-CYR-L ECOLE;RUE;78210.0
267;71;2408;GABRIEL PERI;78;SAINT-CYR-L ECOLE;RUE;78210.0
990;4;2407;DES ETATS UNIS;78;VERSAILLES;AV;78000.0
892;7;2411;DE DENTON;78;MONTIGNY LE BRETONNEUX;AV;78180.0
1970;14;2407;MONTBAURON;78;VERSAILLES;RUE;78000.0
510;11;2416;GUILLOTEAUX VATEL;78;LE CHESNAY-ROCQUENCOURT;RUE;78150.0
1938;10;2411;DE WICKLOW;78;MONTIGNY LE BRETONNEUX;PL;78180.0
217;16;2409;ETIENNE JULES MAREY;78;BOIS D ARCY;RUE;78390.0
1970;21;2407;MONTBAURON;78;VERSAILLES;RUE;78000.0
555;8;2410;DU GENERAL GALLIENI;78;VIROFLAY;RUE;78220.0
92;1;2412;DE BRETAGNE;78;VELIZY VILLACOUBLAY;RUE;78140.0
485;1;2412;DU POITOU;78;VELIZY VILLACOUBLAY;ALL;78140.0
2641;28;2407;DU ROI;78;VERSAILLES;BD;78000.0
570;15;2410;DU GENERAL LECLERC;78;VIROFLAY;AV;78220.0
1165;17;2416;DES ERABLES;78;LE CHESNAY-ROCQUENCOURT;RUE;78150.0
2190;28;2407;DE LA PAROISSE;78;VERSAILLES;RUE;78000.0
457;8;2412;DE NORMANDIE;78;VELIZY VILLACOUBLAY;ALL;78140.0
1420;24;2407;JACQUES LEMERCIER;78;VERSAILLES;RUE;78000.0
1938;10;2411;DE WICKLOW;78;MONTIGNY LE BRETONNEUX;PL;78180.0
A001;6;2414;LOUIS LUMIERE;78;GUYANCOURT;RES;78280.0
905;15;2411;DESCARTES;78;MONTIGNY LE BRETONNEUX;BD;78180.0
1110;63;2416;DE VERSAILLES;78;LE CHESNAY-ROCQUENCOURT;RUE;78150.0
660;99;2415;VICTOR HUGO;78;FONTENAY LE FLEURY;RUE;78330.0
2255;12;2407;PHILIPPE DE DANGEAU;78;VERSAILLES;RUE;78000.0
145;5;2413;CLEMENT ADER;78;TRAPPES;AV;78190.0
295;45;2409;JEAN GABIN;78;BOIS D ARCY;RUE;78390.0
214;1256;2418;LOUIS BLERIOT;78;BUC;RUE;78530.0
123;1;2414;MARTIN LUTHER KING;78;GUYANCOURT;PL;78280.0
